user_id,age,device_type,sessions_last_30_days,avg_session_duration_minutes,content_views_last_30_days,likes_last_30_days,shares_last_30_days,days_since_last_login,notifications_clicked_last_30_days,churn
U00507,43,Android,24,12.8,73,14,1,21,6,0
U00508,29,Android,19,5.6,52,9,2,22,5,0
U00509,30,iOS,16,10.9,38,7,2,23,8,1
U00510,29,iOS,13,7.9,29,4,1,27,7,0
U00511,65,Android,13,7.6,31,4,1,28,4,0
U00512,53,iOS,19,5.6,39,9,0,29,6,0
U00513,58,iOS,25,12.0,70,15,1,17,6,0
U00514,57,Android,16,10.6,43,7,1,21,8,0
U00515,64,Android,14,7.8,36,7,2,33,9,0
U00516,23,Web,10,6.9,27,2,0,27,8,0
U00517,60,Android,35,13.6,122,38,10,7,7,0
U00518,21,Android,16,10.6,42,7,0,22,10,0
U00519,40,Android,19,10.2,60,14,1,19,6,0
U00520,46,iOS,35,20.1,136,35,9,6,8,0
U00521,35,Android,35,20.5,115,32,10,16,17,0
U00522,25,Android,23,13.3,79,17,3,9,11,0
U00523,27,Android,12,5.8,32,5,0,28,5,0
U00524,57,iOS,26,12.1,79,13,2,14,8,0
U00525,33,Android,21,12.1,57,18,1,24,14,0
U00526,32,Web,7,4.9,11,3,0,37,2,0
U00527,62,Android,15,7.5,29,2,0,31,8,0
U00528,24,Android,8,6.1,14,3,0,36,4,0
U00529,61,Web,20,9.0,57,13,0,29,7,0
U00530,62,Web,9,5.1,25,2,1,38,6,0
U00531,46,Android,25,9.9,92,25,4,13,6,0
U00532,25,Web,24,4.6,64,9,1,26,9,0
U00533,25,iOS,10,3.0,19,1,0,33,3,0
U00534,31,Android,29,16.7,100,32,6,0,9,0
U00535,45,Web,29,16.1,63,19,6,7,15,0
U00536,25,iOS,33,16.9,120,29,7,11,11,0
U00537,39,Android,24,17.3,85,17,1,2,7,0
U00538,23,iOS,8,4.6,15,1,0,36,6,0
U00539,43,Android,15,19.5,45,16,3,10,12,0
U00540,19,Android,18,11.8,59,17,0,10,12,0
U00541,52,Web,15,6.9,33,7,0,27,0,0
U00542,20,iOS,24,13.9,71,21,4,9,13,0
U00543,27,iOS,10,4.0,23,2,0,34,4,0
U00544,26,iOS,24,12.8,70,22,3,13,5,0
U00545,57,iOS,30,14.3,120,28,8,0,18,0
U00546,20,Android,15,6.8,35,12,0,28,4,0
U00547,38,Web,14,7.4,27,6,0,41,4,0
U00548,46,iOS,17,6.5,42,5,0,40,4,1
U00549,42,iOS,18,16.2,55,15,1,17,4,0
U00550,50,iOS,12,11.6,33,3,0,33,3,0
U00551,56,Android,30,6.5,75,14,4,16,9,0
U00552,36,Android,18,2.6,38,7,1,35,8,1
U00553,57,Android,43,18.5,140,36,8,5,13,0
U00554,33,Android,21,8.8,50,4,0,21,3,0
U00555,65,iOS,24,7.9,68,14,1,17,13,0
U00556,42,Web,4,4.2,9,0,0,60,2,1
U00557,53,Android,14,11.7,34,7,0,26,5,0
U00558,60,Android,19,16.0,52,16,0,13,5,0
U00559,56,iOS,18,9.1,44,11,1,28,11,0
U00560,58,Android,17,11.0,43,7,0,26,5,0
U00561,43,Web,5,4.3,11,2,0,42,3,1
U00562,20,Android,16,9.3,42,8,1,22,7,0
U00563,41,Android,21,10.5,58,9,0,24,6,0
U00564,26,Android,10,3.5,15,2,0,37,3,0
U00565,60,Web,12,12.3,25,1,0,27,6,0
U00566,29,Android,25,12.0,66,12,1,12,15,0
U00567,28,iOS,18,8.7,43,7,1,24,4,0
U00568,29,Android,15,5.7,32,6,0,23,3,0
U00569,48,Android,15,12.5,45,6,0,20,6,0
U00570,45,Web,14,10.5,26,3,0,37,6,0
U00571,63,Android,24,12.2,69,15,2,16,9,0
U00572,37,Android,30,14.1,90,22,3,9,14,0
U00573,31,iOS,26,11.3,76,26,3,14,7,0
U00574,20,Web,9,4.5,24,2,0,39,4,0
U00575,18,Android,8,12.4,23,4,0,29,11,0
U00576,35,Android,13,6.4,36,5,1,25,4,0
U00577,62,Web,18,3.3,37,5,1,22,7,0
U00578,43,iOS,9,12.3,22,4,0,37,6,1
U00579,60,Web,5,5.2,7,0,0,36,4,1
U00580,22,iOS,16,7.3,29,5,0,24,11,0
U00581,22,iOS,32,14.1,107,27,10,4,14,0
U00582,58,Android,10,8.5,29,3,0,47,3,0
U00583,23,Android,37,12.3,147,37,3,1,10,0
U00584,20,iOS,21,9.9,55,14,3,21,3,0
U00585,37,iOS,10,6.5,21,1,0,39,6,1
U00586,62,Web,14,5.9,34,3,0,30,6,0
U00587,51,iOS,31,9.1,90,22,3,10,12,0
U00588,22,Android,22,9.2,72,5,0,18,10,0
U00589,58,iOS,22,7.4,64,9,2,23,8,0
U00590,58,iOS,17,7.3,37,2,0,29,5,0
U00591,56,Android,19,8.2,53,13,1,22,7,0
U00592,61,iOS,7,4.1,16,0,0,40,1,1
U00593,29,iOS,9,4.0,18,2,0,40,2,1
U00594,65,Android,43,15.3,147,34,4,12,8,0
U00595,33,iOS,13,7.3,28,6,1,27,7,1
U00596,56,iOS,23,11.8,63,22,0,12,12,0
U00597,45,Web,13,7.1,28,3,2,28,8,0
U00598,55,Android,8,0.5,18,2,0,43,3,1
U00599,48,iOS,12,8.8,37,10,2,34,3,0
U00600,48,iOS,31,16.4,105,28,3,8,14,0
U00601,47,iOS,12,4.3,19,0,0,44,5,1
U00602,55,Android,40,15.5,135,43,6,8,17,0
U00603,53,Web,21,6.8,49,7,3,19,9,0
U00604,24,Web,24,11.4,55,12,0,27,7,1
U00605,57,iOS,19,12.9,45,9,1,14,10,0
U00606,43,iOS,21,10.3,60,17,2,19,6,0
U00607,33,Android,23,17.1,96,27,5,6,14,0
U00608,42,iOS,26,14.5,73,19,3,10,14,0
U00609,64,Android,5,3.3,20,3,0,40,5,0
U00610,59,iOS,17,12.5,37,6,0,30,12,0
U00611,58,Android,20,13.1,47,8,1,30,4,0
U00612,40,iOS,17,11.4,41,7,0,31,6,0
U00613,55,Android,20,15.9,68,21,1,13,15,0
U00614,36,iOS,19,6.4,46,5,2,31,14,1
U00615,50,iOS,17,6.4,40,9,0,33,4,0
U00616,48,Android,35,16.4,114,27,5,6,10,0
U00617,29,Android,8,5.2,19,3,0,50,4,1
U00618,30,Web,15,7.9,34,5,1,25,13,0
U00619,20,iOS,4,3.4,19,4,1,41,5,0
U00620,24,Android,26,11.3,88,28,2,16,7,0
U00621,38,Android,25,9.3,68,15,3,23,13,0
U00622,40,Android,14,5.4,22,3,0,37,9,0
U00623,25,iOS,9,6.7,21,3,0,29,1,0
U00624,38,iOS,12,10.0,27,4,0,28,4,0
U00625,47,Android,14,9.8,29,6,1,29,6,0
U00626,29,iOS,19,13.7,52,14,2,14,9,0
U00627,34,iOS,9,1.7,34,5,1,40,1,1
U00628,35,iOS,20,11.7,54,7,0,18,7,0
U00629,42,Android,7,4.5,10,0,0,42,0,0
U00630,35,Android,32,11.3,78,18,0,14,14,0
U00631,53,Android,20,11.6,50,6,1,22,6,0
U00632,33,Android,3,6.0,7,1,0,40,3,1
U00633,38,Android,14,4.5,46,5,2,24,7,0
U00634,36,Android,14,9.7,25,6,1,27,7,0
U00635,26,Android,23,9.1,64,19,0,24,12,0
U00636,50,iOS,9,0.5,16,1,0,51,3,1
U00637,29,Android,26,14.0,86,22,3,10,16,0
U00638,32,iOS,17,6.6,31,6,1,26,7,1
U00639,56,Android,9,5.7,17,1,0,40,0,1
U00640,63,iOS,18,9.3,43,6,0,28,8,1
U00641,50,Android,16,8.6,37,8,2,27,3,0
U00642,61,iOS,14,4.6,36,6,1,36,5,0
U00643,59,iOS,16,5.0,30,2,1,29,4,0
U00644,41,Android,6,2.4,8,2,0,45,2,1
U00645,54,iOS,24,12.2,67,15,0,16,8,0
U00646,33,Android,13,6.9,21,5,0,49,3,1
U00647,40,iOS,16,9.9,46,6,0,31,11,0
U00648,43,Android,23,11.2,70,16,2,10,8,0
U00649,64,Android,15,5.9,44,6,0,29,7,1
U00650,58,Android,29,11.7,96,15,2,18,7,0
U00651,41,Web,10,8.2,24,2,0,35,3,0
U00652,49,Android,19,11.1,70,19,4,25,8,0
U00653,27,iOS,17,12.9,44,7,0,17,10,0
U00654,56,Android,29,8.0,102,18,1,18,6,0
U00655,44,Android,19,12.4,72,21,3,10,7,0
U00656,43,Android,8,6.8,20,5,0,41,0,0
U00657,54,Web,23,1.5,64,14,2,27,9,0
U00658,48,iOS,29,15.3,69,17,3,10,8,0
U00659,21,Android,6,4.5,12,1,0,40,2,0
U00660,31,iOS,13,8.3,37,5,0,29,6,0
U00661,26,Android,17,1.8,41,5,0,34,4,0
U00662,53,Android,34,19.0,128,33,7,25,16,0
U00663,19,iOS,24,23.7,77,27,3,0,9,0
U00664,27,Android,17,4.4,41,5,0,48,7,0
U00665,46,Android,22,10.9,63,12,3,13,13,0
U00666,51,iOS,13,6.9,32,4,0,34,8,0
U00667,42,Android,31,17.5,112,31,6,10,14,0
U00668,59,Web,20,11.8,49,5,1,23,2,0
U00669,62,iOS,14,12.1,59,14,1,24,7,0
U00670,24,Web,16,6.0,41,7,0,29,3,0
U00671,63,iOS,10,9.9,21,1,1,32,7,0
U00672,47,Web,19,4.9,54,11,1,28,11,0
U00673,48,Android,27,16.3,100,18,1,12,10,0
U00674,22,iOS,22,12.6,56,8,1,20,8,0
U00675,47,iOS,25,12.0,85,17,1,11,9,0
U00676,52,Web,28,17.6,66,12,1,9,16,0
U00677,45,Android,32,18.2,125,45,6,6,17,0
U00678,22,iOS,18,10.3,46,10,2,34,11,0
U00679,43,iOS,14,4.9,41,9,1,31,4,0
U00680,62,Android,38,18.9,130,46,10,4,13,0
U00681,52,Web,16,7.0,42,7,0,22,6,0
U00682,24,Android,17,11.0,52,8,1,26,8,0
U00683,64,Android,9,4.5,21,4,0,33,7,1
U00684,64,iOS,6,9.6,11,0,0,47,0,1
U00685,26,Android,20,12.2,54,15,1,14,7,0
U00686,56,Android,13,3.6,26,5,2,33,8,1
U00687,37,Android,19,11.1,55,10,1,27,3,0
U00688,46,Android,14,7.1,47,4,0,34,4,0
U00689,39,iOS,30,11.2,110,32,4,1,12,0
U00690,55,Web,13,15.9,51,7,2,18,5,0
U00691,65,iOS,26,18.8,73,19,6,15,8,0
U00692,56,Android,25,15.1,89,21,4,8,10,0
U00693,62,iOS,17,11.3,47,11,2,20,3,0
U00694,63,Web,5,5.9,11,1,0,39,6,1
U00695,22,iOS,14,7.9,42,11,2,49,6,0
U00696,30,Android,26,12.6,86,21,2,8,9,0
U00697,52,Android,15,10.4,57,6,0,20,6,0
U00698,46,Web,9,5.4,16,2,0,34,1,1
U00699,20,Web,31,14.2,99,27,5,9,10,0
U00700,22,Android,26,10.3,89,17,2,11,10,0
U00701,42,Web,18,12.2,65,7,2,23,7,0
U00702,47,Android,21,11.4,62,13,1,23,7,0
U00703,26,Android,17,9.8,53,9,1,25,4,0
U00704,26,iOS,24,13.0,68,14,6,16,7,0
U00705,24,iOS,18,3.3,50,9,2,25,14,0
U00706,45,Android,11,8.6,28,7,1,34,8,1
U00707,18,Web,4,3.9,9,0,0,56,3,0
U00708,45,Web,17,12.0,55,19,4,10,10,0
U00709,40,Android,19,5.7,38,3,0,29,3,0
U00710,40,iOS,18,10.3,49,11,3,16,3,0
U00711,50,iOS,11,5.9,18,2,0,37,5,1
U00712,43,iOS,12,6.7,37,7,0,31,6,0
U00713,52,Web,13,3.1,24,3,1,47,7,1
U00714,54,iOS,32,9.7,78,25,4,11,9,0
U00715,62,Android,19,12.4,58,9,3,20,10,0
U00716,56,Android,17,8.5,44,8,0,45,3,0
U00717,42,Web,31,20.3,111,29,6,4,17,0
U00718,41,Web,28,11.6,80,10,0,17,13,0
U00719,29,Android,19,3.6,52,6,0,28,4,0
U00720,46,Android,29,13.0,73,19,1,17,12,0
U00721,24,iOS,14,9.3,31,4,1,30,3,0
U00722,62,Android,17,5.2,54,7,1,32,4,0
U00723,58,Android,30,18.4,108,25,6,0,14,0
U00724,23,Web,19,10.8,45,13,1,20,6,0
U00725,55,Web,5,2.2,8,0,0,50,3,1
U00726,23,Web,21,10.3,46,10,4,32,7,1
U00727,52,iOS,8,7.2,13,0,0,28,6,0
U00728,22,Android,19,11.7,64,20,1,17,18,0
U00729,41,Web,25,12.1,72,16,5,14,4,0
U00730,49,Android,12,9.1,36,6,1,29,3,0
U00731,52,Android,23,15.8,95,31,6,5,9,0
U00732,38,Web,30,11.2,91,22,2,12,13,0
U00733,62,iOS,26,16.8,93,28,6,10,12,0
U00734,55,Web,14,5.2,26,1,0,33,5,0
U00735,27,Android,19,7.5,54,11,1,25,7,0
U00736,50,Web,22,12.6,81,18,4,17,6,0
U00737,53,iOS,22,9.2,64,11,2,22,6,0
U00738,34,iOS,23,16.4,59,9,3,23,7,0
U00739,53,Web,10,8.4,25,1,0,37,6,1
U00740,61,Android,12,13.8,56,12,0,17,8,0
U00741,57,iOS,22,7.4,74,15,2,13,14,0
U00742,54,iOS,19,11.3,57,5,1,20,10,0
U00743,48,iOS,29,15.5,93,26,3,10,13,0
U00744,30,Web,1,0.5,1,1,0,39,1,0
U00745,56,iOS,16,6.6,44,4,0,23,5,0
U00746,35,Android,18,8.5,60,15,1,18,11,0
U00747,43,Android,32,18.3,128,36,8,1,14,0
U00748,33,Web,22,14.8,60,9,1,18,8,0
U00749,33,Web,8,4.3,15,2,0,35,4,0
U00750,25,Web,7,0.5,8,0,0,40,2,1
U00751,64,Android,16,3.2,38,9,1,29,7,0
U00752,25,Android,24,3.8,49,9,0,23,8,0
U00753,22,iOS,17,6.5,38,5,0,29,7,0
U00754,62,iOS,18,6.3,46,10,1,25,4,1
U00755,44,Android,31,16.3,126,38,8,13,9,0
U00756,39,iOS,32,17.2,110,33,4,4,13,0
U00757,53,Android,39,15.0,136,28,2,9,8,0
U00758,36,iOS,8,1.0,12,1,0,40,2,0
U00759,24,Android,21,9.8,64,10,1,17,10,0
U00760,53,Android,12,8.8,33,7,1,22,9,0
U00761,26,Android,17,10.1,51,11,4,26,5,1
U00762,44,Web,21,11.6,53,13,0,17,6,0
U00763,63,iOS,8,5.9,16,4,0,39,4,0
U00764,62,Web,21,14.9,52,7,0,22,9,0
U00765,35,iOS,12,3.8,27,5,1,35,4,1
U00766,55,Android,22,13.9,72,17,1,8,13,0
U00767,47,Android,22,13.5,78,13,4,17,9,0
U00768,41,iOS,30,12.4,88,24,6,8,9,0
U00769,24,Android,23,12.5,65,16,2,12,12,0
U00770,36,iOS,17,10.2,35,4,0,25,10,0
U00771,49,Web,23,10.2,65,10,2,26,9,0
U00772,65,Web,8,3.7,21,2,0,39,2,1
U00773,18,Android,25,6.7,53,15,3,21,10,0
U00774,52,iOS,12,3.1,32,3,1,29,4,0
U00775,58,Android,15,6.9,34,1,0,31,2,0
U00776,63,Android,21,12.3,57,16,0,24,11,0
U00777,38,iOS,11,8.5,36,11,2,22,10,0
U00778,23,iOS,14,12.9,37,8,1,19,3,0
U00779,31,iOS,11,4.0,26,4,0,36,2,0
U00780,58,Android,30,6.4,86,17,2,38,18,0
U00781,60,Web,4,3.1,8,0,0,45,2,0
U00782,48,Web,36,14.1,117,29,3,4,12,0
U00783,23,iOS,21,8.6,50,10,2,26,6,0
U00784,23,Web,5,4.2,14,1,0,46,2,0
U00785,40,Android,4,6.6,6,3,1,41,2,0
U00786,46,iOS,3,4.8,5,0,0,45,4,1
U00787,19,Web,23,10.2,59,11,2,14,8,0
U00788,50,Web,3,0.5,7,0,0,55,0,1
U00789,44,Web,12,6.0,11,1,0,35,6,1
U00790,18,iOS,27,15.9,100,29,8,1,11,0
U00791,22,Web,16,5.5,41,9,0,30,9,0
U00792,39,iOS,29,10.7,78,23,3,20,16,0
U00793,52,Android,8,7.6,13,1,0,42,3,1
U00794,57,Android,17,10.6,50,7,0,25,8,0
U00795,38,iOS,17,9.2,40,9,0,31,3,0
U00796,32,iOS,9,8.4,21,5,0,38,0,1
U00797,64,iOS,31,13.7,88,23,4,19,9,0
U00798,40,Web,9,1.8,14,4,0,47,4,1
U00799,33,iOS,13,5.2,21,2,1,33,1,0
U00800,39,Android,3,4.1,5,1,1,45,2,1
U00801,18,Android,19,10.3,54,11,1,20,8,0
U00802,32,iOS,34,15.0,101,29,6,14,15,0
U00803,42,iOS,19,12.6,63,10,2,18,8,0
U00804,62,iOS,23,17.8,75,25,6,7,11,0
U00805,53,iOS,25,18.2,96,32,3,12,8,0
U00806,55,iOS,25,14.9,73,22,4,2,12,0
U00807,44,iOS,17,8.7,60,11,0,17,5,0
U00808,23,Web,12,11.0,30,6,0,33,6,0
U00809,36,Android,15,7.6,25,4,1,30,7,1
U00810,65,iOS,31,15.0,97,17,3,7,6,0
U00811,20,iOS,27,7.1,86,17,3,13,12,0
U00812,60,Android,19,11.2,42,4,0,22,6,0
U00813,50,iOS,26,11.8,84,17,0,19,9,0
U00814,31,iOS,27,12.7,98,19,2,10,13,0
U00815,55,iOS,21,11.3,48,8,0,33,12,0
U00816,58,iOS,31,19.8,107,27,6,0,15,0
U00817,20,Android,18,3.8,38,4,0,30,5,0
U00818,23,Android,19,10.0,39,5,1,27,7,0
U00819,49,Android,17,5.5,42,4,0,27,8,0
U00820,65,Android,23,7.2,70,22,2,28,12,0
U00821,19,iOS,20,10.3,47,10,0,16,6,0
U00822,49,Web,15,11.3,34,4,0,32,7,1
U00823,24,iOS,8,4.7,18,4,0,32,1,0
U00824,49,Android,26,11.2,81,11,0,13,10,0
U00825,47,Android,17,4.2,50,10,0,34,3,1
U00826,22,Android,31,15.7,97,24,5,6,7,0
U00827,50,iOS,6,0.7,8,0,0,40,2,1
U00828,61,Android,20,6.8,44,7,2,36,13,0
U00829,59,iOS,28,17.5,98,20,1,12,12,0
U00830,19,iOS,16,6.2,44,12,2,26,8,0
U00831,29,iOS,14,7.7,34,7,0,33,7,0
U00832,29,Android,15,7.0,33,5,0,29,5,0
U00833,39,Android,26,13.7,89,20,3,23,4,0
U00834,24,iOS,15,1.6,27,2,0,36,5,0
U00835,59,iOS,7,6.8,12,2,0,35,4,0
U00836,55,Android,25,14.6,89,31,4,23,15,0
U00837,56,Web,7,2.6,15,2,0,39,0,1
U00838,27,iOS,23,17.7,86,28,6,2,19,0
U00839,18,iOS,52,13.5,186,50,9,0,19,0
U00840,61,Android,21,11.8,55,12,2,10,8,0
U00841,31,Android,9,8.3,26,1,0,27,6,0
U00842,49,Android,8,11.1,21,2,0,31,6,0
U00843,61,Android,29,10.2,100,23,6,6,15,0
U00844,19,iOS,17,10.4,49,8,1,20,10,0
U00845,18,iOS,20,11.1,55,5,0,27,10,0
U00846,18,Web,8,3.9,13,0,0,43,3,1
U00847,25,Web,33,13.7,116,30,6,1,13,0
U00848,20,Android,16,7.9,39,6,2,33,4,1
U00849,57,Android,11,4.4,18,3,0,35,8,0
U00850,47,iOS,31,9.8,91,18,1,16,4,0
U00851,65,Web,23,17.4,82,24,4,3,13,0
U00852,56,Web,18,8.2,39,6,1,28,8,0
U00853,64,Android,31,12.5,106,29,9,18,11,0
U00854,29,Android,5,5.8,9,2,0,39,2,1
U00855,31,Android,12,9.3,19,2,0,47,5,0
U00856,58,Web,29,9.6,75,20,4,36,13,0
U00857,29,iOS,18,8.5,37,4,0,36,6,0
U00858,20,iOS,15,9.2,33,6,1,25,7,1
U00859,50,iOS,30,19.4,103,27,4,2,14,0
U00860,56,Android,15,5.7,41,11,0,29,6,0
U00861,64,iOS,18,15.2,60,13,0,12,9,0
U00862,62,Android,12,6.5,29,5,0,30,6,0
U00863,23,iOS,16,9.1,42,10,0,20,4,0
U00864,55,iOS,5,4.2,18,2,0,38,2,1
U00865,58,iOS,27,14.6,99,24,2,7,15,0
U00866,51,Android,28,11.4,80,20,2,9,8,0
U00867,57,Web,23,12.2,73,21,3,16,11,0
U00868,58,iOS,4,7.2,8,1,0,49,4,1
U00869,39,Android,27,9.6,83,16,0,24,18,0
U00870,19,Android,23,13.5,77,14,3,12,7,0
U00871,39,iOS,7,7.9,19,2,0,36,8,0
U00872,27,Android,20,10.9,60,14,1,16,4,0
U00873,23,Android,27,11.9,99,22,2,16,10,0
U00874,23,Android,7,2.1,13,1,0,42,0,1
U00875,51,Android,12,5.7,37,6,1,30,8,0
U00876,42,iOS,14,9.2,33,9,0,23,8,0
U00877,43,iOS,12,9.9,31,2,0,39,3,1
U00878,53,Android,4,2.8,8,1,0,41,2,0
U00879,44,iOS,20,11.8,75,12,3,14,10,0
U00880,48,Android,11,1.5,15,1,0,54,4,1
U00881,22,Android,20,10.2,45,10,0,20,9,0
U00882,58,Android,38,14.4,112,29,4,0,15,0
U00883,39,iOS,7,3.2,17,0,1,42,3,0
U00884,25,Web,19,3.9,51,15,3,16,10,0
U00885,57,iOS,14,8.6,34,5,1,24,9,0
U00886,53,Android,13,6.6,36,6,0,39,3,0
U00887,20,Android,30,9.4,89,13,0,16,15,0
U00888,27,Android,13,5.0,28,7,0,32,5,1
U00889,18,Web,19,8.8,56,13,3,22,3,0
U00890,30,Android,28,15.9,97,26,4,7,13,0
U00891,22,Web,24,13.0,85,24,5,7,13,0
U00892,52,iOS,22,16.3,72,13,3,18,15,0
U00893,43,iOS,27,15.4,78,23,3,15,7,0
U00894,65,Web,14,7.0,29,10,1,56,2,1
U00895,53,Android,16,10.9,38,4,1,28,3,0
U00896,47,iOS,20,10.6,46,8,2,26,7,0
U00897,42,Android,16,7.7,34,6,0,34,7,0
U00898,20,Web,20,6.3,57,9,1,34,5,0
U00899,21,iOS,13,6.0,29,7,2,32,3,0
U00900,47,Android,23,10.3,59,9,2,24,11,0
U00901,18,Web,17,6.4,58,8,1,35,5,0
U00902,20,Android,9,10.2,20,3,0,37,6,0
U00903,28,Android,13,8.6,29,3,1,34,11,0
U00904,60,iOS,14,4.0,35,3,0,29,7,0
U00905,40,iOS,20,11.5,41,9,1,22,4,0
U00906,52,Web,26,11.9,77,17,3,14,15,0
U00907,37,iOS,29,10.7,77,14,1,17,10,0
U00908,26,iOS,24,9.4,65,17,2,19,6,0
U00909,35,Android,23,7.4,65,15,4,33,6,0
U00910,22,Android,6,6.2,15,4,0,43,2,1
U00911,54,Web,16,15.5,53,7,1,26,11,0
U00912,26,Android,12,3.5,21,2,1,51,3,1
U00913,36,iOS,6,3.5,18,0,0,38,2,0
U00914,65,Android,25,11.8,78,16,2,20,6,0
U00915,46,Android,37,14.3,134,45,6,0,11,0
U00916,40,iOS,20,10.7,63,9,1,26,6,0
U00917,44,iOS,13,8.1,31,4,0,28,5,0
U00918,55,iOS,26,11.3,99,19,3,18,11,0
U00919,30,Web,13,4.6,33,6,0,33,6,1
U00920,48,Android,10,6.0,17,2,0,31,8,0
U00921,59,iOS,11,5.5,28,3,0,33,6,0
U00922,45,Android,21,8.4,61,15,0,25,14,0
U00923,39,iOS,24,15.8,80,30,4,10,8,0
U00924,24,Android,53,11.8,198,66,12,0,18,0
U00925,29,iOS,26,14.3,97,24,1,11,6,0
U00926,63,Android,9,7.1,24,4,0,34,3,0
U00927,43,Web,23,6.6,43,8,0,24,7,0
U00928,32,Web,10,5.3,23,3,0,38,7,0
U00929,38,Web,26,12.5,81,22,0,59,8,0
U00930,45,Android,14,7.8,33,5,0,33,6,0
U00931,43,Web,17,6.2,32,4,0,29,5,0
U00932,51,Android,27,12.4,75,24,1,11,9,0
U00933,30,Android,15,8.4,41,9,0,31,12,0
U00934,49,Android,26,16.4,88,14,2,2,13,0
U00935,39,Android,11,13.0,26,4,0,25,3,0
U00936,63,iOS,27,17.0,81,26,4,17,12,0
U00937,25,Android,15,9.9,39,11,3,21,7,0
U00938,25,Android,18,13.4,58,9,1,25,6,0
U00939,40,iOS,32,21.1,132,49,10,0,17,0
U00940,42,Web,6,4.5,5,0,0,41,1,1
U00941,51,iOS,9,6.8,21,2,0,40,5,0
U00942,37,iOS,19,9.4,47,8,2,24,8,0
U00943,61,Android,28,12.7,78,14,2,30,9,0
U00944,40,Web,19,11.9,49,4,1,24,6,0
U00945,24,Android,6,1.2,14,0,0,42,3,0
U00946,23,Android,15,6.6,40,7,0,33,7,0
U00947,64,Android,24,12.3,55,10,0,20,12,0
U00948,24,iOS,22,13.3,60,11,3,14,8,0
U00949,63,Android,32,13.2,106,29,6,8,10,0
U00950,31,iOS,16,8.8,29,3,0,31,5,0
U00951,22,Android,13,1.3,18,2,0,50,7,1
U00952,32,iOS,19,14.6,57,9,0,16,13,0
U00953,47,iOS,10,5.2,34,4,1,28,7,1
U00954,38,Android,15,10.4,57,11,2,19,7,0
U00955,55,Android,5,0.5,11,1,0,43,3,1
U00956,47,iOS,36,16.2,120,38,8,2,13,0
U00957,37,iOS,7,6.0,18,2,0,39,2,0
U00958,48,Android,17,7.4,37,8,0,29,13,0
U00959,64,iOS,16,9.3,49,14,3,25,7,0
U00960,37,Android,25,14.3,63,23,4,9,11,0
U00961,25,Android,26,10.0,68,13,0,20,12,0
U00962,37,Android,18,4.9,39,7,1,26,6,0
U00963,58,iOS,24,13.3,86,12,0,22,14,0
U00964,28,Android,14,9.2,30,1,1,25,2,0
U00965,63,iOS,17,5.9,42,8,1,22,8,0
U00966,46,Android,22,10.1,47,10,0,34,6,0
U00967,46,iOS,30,13.1,83,17,2,6,15,0
U00968,33,Android,6,2.1,12,1,0,36,5,1
U00969,62,iOS,24,8.1,61,14,2,16,11,0
U00970,19,iOS,9,1.4,14,3,0,34,4,0
U00971,32,Android,30,16.1,109,37,6,9,15,0
U00972,38,Android,18,6.7,47,3,0,35,5,0
U00973,40,iOS,27,9.2,82,11,3,12,14,0
U00974,40,Web,4,1.5,8,0,0,51,2,1
U00975,25,Web,4,6.6,3,0,0,51,1,1
U00976,28,Android,23,10.7,59,14,2,12,11,0
U00977,22,iOS,8,5.7,18,1,0,38,3,0
U00978,45,Android,21,15.3,66,14,3,22,5,0
U00979,34,Android,13,11.7,25,4,0,32,7,0
U00980,45,iOS,11,5.9,25,5,0,32,6,1
U00981,46,iOS,29,15.5,109,36,5,8,16,0
U00982,51,iOS,19,15.7,69,22,1,17,10,0
U00983,44,Web,17,11.0,48,5,1,24,10,0
U00984,49,Android,26,7.9,81,17,2,15,4,0
U00985,46,iOS,11,5.1,21,2,1,47,6,1
U00986,49,Android,9,6.9,21,0,0,42,3,1
U00987,47,Android,16,4.8,32,4,0,29,4,0
U00988,33,Android,13,4.4,36,5,1,28,4,0
U00989,29,Web,30,12.8,91,20,5,10,7,0
U00990,55,iOS,16,10.5,37,9,1,26,15,0
U00991,34,Android,24,12.5,56,11,1,22,9,0
U00992,44,iOS,23,12.6,53,15,3,14,13,0
U00993,27,Web,5,0.5,9,0,0,51,2,0
U00994,38,Web,10,8.4,23,4,0,26,5,0
U00995,43,iOS,9,0.5,21,2,0,40,1,0
U00996,48,Android,28,11.2,88,23,4,17,9,0
U00997,43,iOS,22,12.0,65,17,0,19,9,0
U00998,35,Web,11,5.1,24,7,0,30,7,0
U00999,64,Web,2,0.5,1,0,0,51,1,1
U01000,42,Web,8,8.9,20,5,0,33,5,0
U01001,56,iOS,18,12.7,57,15,1,20,8,0
U01002,53,Android,13,3.7,36,1,0,31,6,0
U01003,44,iOS,4,6.3,10,0,0,49,3,1
U01004,60,Android,22,10.9,80,17,3,28,8,0
U01005,24,Android,27,11.1,79,25,10,14,16,0
U01006,62,iOS,11,8.1,26,1,0,42,1,0
U01007,58,iOS,20,16.6,69,20,4,16,10,0
U01008,42,Web,15,7.5,28,4,1,30,3,0
U01009,53,iOS,29,16.1,95,26,4,2,18,0
U01010,42,Web,25,8.7,75,22,4,14,16,0
U01011,30,iOS,24,10.6,75,14,2,14,9,0
U01012,56,iOS,16,7.8,43,11,1,24,2,1
U01013,29,Android,28,4.7,71,12,0,16,6,0
U01014,33,iOS,28,13.5,94,18,3,9,11,0
