user_id,age,device_type,sessions_last_30_days,avg_session_duration_minutes,content_views_last_30_days,likes_last_30_days,shares_last_30_days,days_since_last_login,notifications_clicked_last_30_days,churn,cluster,cluster_name
U00363,28,Android,23,8.0,77,15,1,14,5,0,1,Casual Browsers
U00364,60,Web,29,11.1,95,19,2,7,17,0,2,Steady Engagers
U00365,23,Web,37,10.8,117,36,4,12,13,0,0,Power Users
U00366,42,Web,13,7.4,38,8,0,30,9,0,1,Casual Browsers
U00367,40,Android,23,10.3,57,13,4,19,13,0,2,Steady Engagers
U00368,33,iOS,31,13.8,94,24,4,5,10,0,2,Steady Engagers
U00369,19,Web,35,15.8,119,40,8,0,16,0,0,Power Users
U00370,55,Android,11,5.6,31,1,0,28,8,1,1,Casual Browsers
U00371,34,Android,11,3.5,27,1,0,33,4,0,3,At-Risk/Dormant
U00372,49,Web,9,4.8,22,4,0,36,3,1,3,At-Risk/Dormant
U00373,37,Android,27,9.8,65,11,1,20,15,0,2,Steady Engagers
U00374,35,iOS,31,13.4,101,21,4,7,11,0,2,Steady Engagers
U00375,60,iOS,11,1.9,19,1,0,41,3,1,3,At-Risk/Dormant
U00376,22,iOS,22,13.6,61,13,3,11,2,0,2,Steady Engagers
U00377,53,Android,15,9.9,39,10,0,28,9,0,1,Casual Browsers
U00378,53,iOS,16,12.2,61,13,2,8,8,0,2,Steady Engagers
U00379,36,Android,27,11.7,90,23,4,10,12,0,2,Steady Engagers
U00380,30,Web,4,2.1,10,1,0,34,4,1,3,At-Risk/Dormant
U00381,18,Android,11,8.1,22,2,0,31,1,0,3,At-Risk/Dormant
U00382,62,iOS,25,14.4,51,10,3,21,4,0,1,Casual Browsers
U00383,63,iOS,19,11.7,49,13,1,29,5,0,1,Casual Browsers
U00384,29,Android,32,13.2,102,27,4,8,14,0,0,Power Users
U00385,19,Android,22,9.2,51,13,0,22,7,0,1,Casual Browsers
U00386,23,iOS,7,6.5,21,8,2,37,2,0,3,At-Risk/Dormant
U00387,21,Android,17,8.3,46,14,2,23,7,0,1,Casual Browsers
U00388,57,Android,26,11.6,79,15,2,13,10,0,2,Steady Engagers
U00389,60,iOS,31,14.8,98,20,3,11,12,0,2,Steady Engagers
U00390,25,Web,17,7.2,57,11,2,35,6,0,1,Casual Browsers
U00391,53,iOS,26,12.6,93,24,3,13,4,0,2,Steady Engagers
U00392,26,Android,23,10.1,58,7,2,18,4,0,1,Casual Browsers
U00393,35,Web,7,2.3,11,2,0,40,6,1,3,At-Risk/Dormant
U00394,46,iOS,8,2.8,14,1,0,35,7,0,3,At-Risk/Dormant
U00395,52,Android,21,7.9,51,9,0,29,2,1,1,Casual Browsers
U00396,59,Android,8,3.6,14,1,0,43,7,1,3,At-Risk/Dormant
U00397,20,Android,23,9.5,55,14,3,35,10,0,1,Casual Browsers
U00398,27,Android,15,11.7,34,5,0,22,8,0,1,Casual Browsers
U00399,31,iOS,9,7.4,22,3,0,31,9,0,1,Casual Browsers
U00400,32,Android,36,15.6,128,31,8,3,18,0,0,Power Users
U00401,65,iOS,11,6.7,28,6,1,37,4,0,3,At-Risk/Dormant
U00402,55,Android,12,12.9,31,9,1,26,10,0,1,Casual Browsers
U00403,33,Android,22,9.9,58,10,1,24,4,0,1,Casual Browsers
U00404,64,Android,6,5.4,12,2,0,37,5,0,3,At-Risk/Dormant
U00405,41,iOS,30,15.8,103,33,2,5,14,0,0,Power Users
U00406,42,iOS,33,15.3,134,45,7,0,13,0,0,Power Users
U00407,38,Android,28,11.9,91,19,2,11,11,0,2,Steady Engagers
U00408,24,Android,10,5.5,20,3,0,36,3,0,3,At-Risk/Dormant
U00409,62,Android,22,11.3,75,11,1,12,14,0,2,Steady Engagers
U00410,18,Web,15,9.7,27,6,1,37,3,1,3,At-Risk/Dormant
U00411,26,Android,25,9.3,76,21,2,17,10,0,2,Steady Engagers
U00412,29,iOS,36,17.9,144,39,12,0,13,0,0,Power Users
U00413,31,Android,14,10.7,40,7,0,24,7,0,1,Casual Browsers
U00414,24,Android,27,15.2,99,28,4,7,12,0,0,Power Users
U00415,18,iOS,8,3.4,11,2,0,40,4,0,3,At-Risk/Dormant
U00416,50,iOS,18,9.3,52,11,2,20,7,0,1,Casual Browsers
U00417,64,Android,7,7.5,10,2,1,48,3,1,3,At-Risk/Dormant
U00418,23,Web,13,7.1,28,5,0,30,8,0,1,Casual Browsers
U00419,32,Android,30,17.4,105,21,4,9,10,0,2,Steady Engagers
U00420,42,Android,29,12.4,84,15,4,6,6,0,2,Steady Engagers
U00421,62,Android,8,6.5,12,1,0,32,6,1,3,At-Risk/Dormant
U00422,51,iOS,26,7.4,88,19,3,15,8,0,2,Steady Engagers
U00423,54,iOS,30,10.9,87,17,1,6,12,0,2,Steady Engagers
U00424,45,Android,12,11.9,39,9,3,15,8,0,1,Casual Browsers
U00425,38,Web,17,14.4,45,7,3,19,7,0,1,Casual Browsers
U00426,27,iOS,23,15.2,88,15,4,8,9,0,2,Steady Engagers
U00427,59,Web,35,15.9,96,22,1,5,12,0,2,Steady Engagers
U00428,56,Web,15,12.1,32,4,0,27,4,0,1,Casual Browsers
U00429,19,Web,10,8.7,26,3,0,33,4,1,3,At-Risk/Dormant
U00430,52,iOS,23,10.2,52,9,0,31,5,0,1,Casual Browsers
U00431,22,Android,17,7.6,45,7,1,32,4,0,1,Casual Browsers
U00432,53,Android,19,12.7,51,8,0,30,6,0,1,Casual Browsers
U00433,57,iOS,14,8.6,34,5,0,32,8,1,1,Casual Browsers
U00434,24,Android,28,16.3,77,14,4,9,12,0,2,Steady Engagers
U00435,38,iOS,24,15.5,107,35,6,8,11,0,0,Power Users
U00436,23,Android,18,12.6,59,6,0,17,9,0,1,Casual Browsers
U00437,45,Web,27,11.9,62,8,1,15,5,0,1,Casual Browsers
U00438,62,Android,7,2.0,13,0,0,41,2,1,3,At-Risk/Dormant
U00439,21,Web,17,7.2,53,13,1,19,13,0,1,Casual Browsers
U00440,37,Android,12,6.7,27,4,1,36,3,1,3,At-Risk/Dormant
U00441,64,Android,12,9.4,28,5,2,26,13,0,1,Casual Browsers
U00442,32,Web,22,8.5,52,12,2,19,8,0,1,Casual Browsers
U00443,24,Web,19,11.4,45,7,1,16,4,0,1,Casual Browsers
U00444,41,iOS,25,11.7,70,12,1,18,8,0,2,Steady Engagers
U00445,42,Web,21,14.3,50,16,2,22,13,0,2,Steady Engagers
U00446,49,Android,7,6.0,12,0,0,41,5,1,3,At-Risk/Dormant
U00447,33,Web,27,14.3,84,14,2,10,13,0,2,Steady Engagers
U00448,63,Android,20,13.5,67,21,2,18,13,0,2,Steady Engagers
U00449,43,iOS,13,7.7,31,9,0,24,9,0,1,Casual Browsers
U00450,31,Android,14,7.8,32,2,1,27,8,1,1,Casual Browsers
U00451,64,Android,19,10.3,48,12,1,16,7,0,1,Casual Browsers
U00452,62,iOS,12,9.3,29,5,1,21,12,0,1,Casual Browsers
U00453,41,iOS,11,7.2,24,2,0,34,4,0,3,At-Risk/Dormant
U00454,19,Android,31,14.0,87,14,2,13,7,0,2,Steady Engagers
U00455,46,Web,5,5.3,13,1,0,40,2,0,3,At-Risk/Dormant
U00456,44,iOS,15,10.2,43,10,0,24,6,0,1,Casual Browsers
U00457,25,Android,8,7.2,6,1,0,39,2,0,3,At-Risk/Dormant
U00458,48,iOS,30,15.7,105,26,3,10,12,0,2,Steady Engagers
U00459,58,Android,16,9.5,47,6,1,22,6,0,1,Casual Browsers
U00460,23,Android,27,15.2,89,18,1,13,9,0,2,Steady Engagers
U00461,52,iOS,28,19.2,88,20,3,4,12,0,2,Steady Engagers
U00462,24,Android,30,15.8,104,21,4,3,15,0,0,Power Users
U00463,53,Android,22,10.7,57,10,2,17,8,0,1,Casual Browsers
U00464,38,iOS,8,2.5,11,1,0,42,4,1,3,At-Risk/Dormant
U00465,18,Android,27,13.5,78,18,1,17,16,0,2,Steady Engagers
U00466,64,Web,24,12.9,59,13,1,8,10,0,2,Steady Engagers
U00467,25,iOS,19,4.1,39,5,2,42,6,0,3,At-Risk/Dormant
U00468,46,Android,14,4.0,27,3,1,31,5,1,3,At-Risk/Dormant
U00469,26,iOS,34,13.3,117,39,6,5,16,0,0,Power Users
U00470,62,Android,10,5.8,20,3,1,29,9,0,1,Casual Browsers
U00471,53,iOS,21,6.9,60,7,0,24,13,0,1,Casual Browsers
U00472,56,Android,32,17.5,101,35,3,6,14,0,0,Power Users
U00473,38,Web,17,12.1,48,6,4,34,6,0,1,Casual Browsers
U00474,40,Android,21,14.4,82,16,2,16,8,0,2,Steady Engagers
U00475,48,iOS,25,9.4,86,27,8,5,11,0,0,Power Users
U00476,55,Android,19,8.9,58,10,1,28,7,0,1,Casual Browsers
U00477,58,Android,21,14.1,73,15,2,12,11,0,2,Steady Engagers
U00478,18,iOS,16,15.3,60,12,2,23,12,0,2,Steady Engagers
U00479,49,iOS,9,8.0,16,1,0,48,0,0,3,At-Risk/Dormant
U00480,23,Web,9,8.0,20,2,0,28,8,0,1,Casual Browsers
U00481,31,Android,14,8.7,35,5,0,26,6,0,1,Casual Browsers
U00482,57,Android,7,6.6,20,3,0,36,2,0,3,At-Risk/Dormant
U00483,30,Android,4,1.9,15,1,0,48,0,0,3,At-Risk/Dormant
U00484,56,Android,20,6.7,47,7,1,28,12,0,1,Casual Browsers
U00485,40,Web,12,8.2,36,4,0,31,1,0,3,At-Risk/Dormant
U00486,29,Web,24,9.9,72,11,1,23,7,0,1,Casual Browsers
U00487,34,Web,16,9.5,47,11,4,21,9,0,1,Casual Browsers
U00488,43,Android,40,12.5,137,48,9,0,17,0,0,Power Users
U00489,54,Android,16,1.5,39,6,0,30,7,0,3,At-Risk/Dormant
U00490,47,iOS,23,6.2,42,5,1,33,3,0,1,Casual Browsers
U00491,62,Android,34,17.7,119,40,10,0,17,0,0,Power Users
U00492,59,iOS,7,2.4,8,1,0,53,1,0,3,At-Risk/Dormant
U00493,54,Android,11,10.4,22,5,1,29,2,0,3,At-Risk/Dormant
U00494,46,Android,10,5.7,23,4,0,38,6,0,3,At-Risk/Dormant
U00495,31,Web,24,7.5,96,24,4,15,15,0,2,Steady Engagers
U00496,37,Android,20,15.2,55,14,2,28,5,0,1,Casual Browsers
U00497,23,Web,3,0.5,3,0,0,47,1,1,3,At-Risk/Dormant
U00498,35,Android,22,8.5,54,13,1,23,10,0,1,Casual Browsers
U00499,62,Android,12,5.8,26,4,0,31,9,0,1,Casual Browsers
U00500,38,Android,19,14.0,63,17,2,16,5,0,2,Steady Engagers
U00501,23,Android,36,12.5,133,36,9,0,16,0,0,Power Users
U00502,49,iOS,24,14.0,69,16,2,34,16,0,2,Steady Engagers
U00503,64,Android,16,5.1,37,2,0,31,7,0,1,Casual Browsers
U00504,59,iOS,33,18.6,115,35,2,4,16,0,0,Power Users
U00505,31,Web,13,5.3,28,4,1,18,8,0,1,Casual Browsers
U00506,39,Android,15,8.6,51,11,4,25,7,0,1,Casual Browsers
U00507,43,Android,24,12.8,73,14,1,21,6,0,2,Steady Engagers
U00508,29,Android,19,5.6,52,9,2,22,5,0,1,Casual Browsers
U00509,30,iOS,16,10.9,38,7,2,23,8,1,1,Casual Browsers
U00510,29,iOS,13,7.9,29,4,1,27,7,0,1,Casual Browsers
U00511,65,Android,13,7.6,31,4,1,28,4,0,1,Casual Browsers
U00512,53,iOS,19,5.6,39,9,0,29,6,0,1,Casual Browsers
U00513,58,iOS,25,12.0,70,15,1,17,6,0,2,Steady Engagers
U00514,57,Android,16,10.6,43,7,1,21,8,0,1,Casual Browsers
U00515,64,Android,14,7.8,36,7,2,33,9,0,1,Casual Browsers
U00516,23,Web,10,6.9,27,2,0,27,8,0,1,Casual Browsers
U00517,60,Android,35,13.6,122,38,10,7,7,0,0,Power Users
U00518,21,Android,16,10.6,42,7,0,22,10,0,1,Casual Browsers
U00519,40,Android,19,10.2,60,14,1,19,6,0,1,Casual Browsers
U00520,46,iOS,35,20.1,136,35,9,6,8,0,0,Power Users
U00521,35,Android,35,20.5,115,32,10,16,17,0,0,Power Users
U00522,25,Android,23,13.3,79,17,3,9,11,0,2,Steady Engagers
U00523,27,Android,12,5.8,32,5,0,28,5,0,3,At-Risk/Dormant
U00524,57,iOS,26,12.1,79,13,2,14,8,0,2,Steady Engagers
U00525,33,Android,21,12.1,57,18,1,24,14,0,2,Steady Engagers
U00526,32,Web,7,4.9,11,3,0,37,2,0,3,At-Risk/Dormant
U00527,62,Android,15,7.5,29,2,0,31,8,0,1,Casual Browsers
U00528,24,Android,8,6.1,14,3,0,36,4,0,3,At-Risk/Dormant
U00529,61,Web,20,9.0,57,13,0,29,7,0,1,Casual Browsers
U00530,62,Web,9,5.1,25,2,1,38,6,0,3,At-Risk/Dormant
U00531,46,Android,25,9.9,92,25,4,13,6,0,2,Steady Engagers
U00532,25,Web,24,4.6,64,9,1,26,9,0,1,Casual Browsers
U00533,25,iOS,10,3.0,19,1,0,33,3,0,3,At-Risk/Dormant
U00534,31,Android,29,16.7,100,32,6,0,9,0,0,Power Users
U00535,45,Web,29,16.1,63,19,6,7,15,0,0,Power Users
U00536,25,iOS,33,16.9,120,29,7,11,11,0,0,Power Users
U00537,39,Android,24,17.3,85,17,1,2,7,0,2,Steady Engagers
U00538,23,iOS,8,4.6,15,1,0,36,6,0,3,At-Risk/Dormant
U00539,43,Android,15,19.5,45,16,3,10,12,0,2,Steady Engagers
U00540,19,Android,18,11.8,59,17,0,10,12,0,2,Steady Engagers
U00541,52,Web,15,6.9,33,7,0,27,0,0,3,At-Risk/Dormant
U00542,20,iOS,24,13.9,71,21,4,9,13,0,2,Steady Engagers
U00543,27,iOS,10,4.0,23,2,0,34,4,0,3,At-Risk/Dormant
U00544,26,iOS,24,12.8,70,22,3,13,5,0,2,Steady Engagers
U00545,57,iOS,30,14.3,120,28,8,0,18,0,0,Power Users
U00546,20,Android,15,6.8,35,12,0,28,4,0,1,Casual Browsers
U00547,38,Web,14,7.4,27,6,0,41,4,0,3,At-Risk/Dormant
U00548,46,iOS,17,6.5,42,5,0,40,4,1,3,At-Risk/Dormant
U00549,42,iOS,18,16.2,55,15,1,17,4,0,1,Casual Browsers
U00550,50,iOS,12,11.6,33,3,0,33,3,0,1,Casual Browsers
U00551,56,Android,30,6.5,75,14,4,16,9,0,2,Steady Engagers
U00552,36,Android,18,2.6,38,7,1,35,8,1,1,Casual Browsers
U00553,57,Android,43,18.5,140,36,8,5,13,0,0,Power Users
U00554,33,Android,21,8.8,50,4,0,21,3,0,1,Casual Browsers
U00555,65,iOS,24,7.9,68,14,1,17,13,0,2,Steady Engagers
U00556,42,Web,4,4.2,9,0,0,60,2,1,3,At-Risk/Dormant
U00557,53,Android,14,11.7,34,7,0,26,5,0,1,Casual Browsers
U00558,60,Android,19,16.0,52,16,0,13,5,0,1,Casual Browsers
U00559,56,iOS,18,9.1,44,11,1,28,11,0,1,Casual Browsers
U00560,58,Android,17,11.0,43,7,0,26,5,0,1,Casual Browsers
U00561,43,Web,5,4.3,11,2,0,42,3,1,3,At-Risk/Dormant
U00562,20,Android,16,9.3,42,8,1,22,7,0,1,Casual Browsers
U00563,41,Android,21,10.5,58,9,0,24,6,0,1,Casual Browsers
U00564,26,Android,10,3.5,15,2,0,37,3,0,3,At-Risk/Dormant
U00565,60,Web,12,12.3,25,1,0,27,6,0,1,Casual Browsers
U00566,29,Android,25,12.0,66,12,1,12,15,0,2,Steady Engagers
U00567,28,iOS,18,8.7,43,7,1,24,4,0,1,Casual Browsers
U00568,29,Android,15,5.7,32,6,0,23,3,0,1,Casual Browsers
U00569,48,Android,15,12.5,45,6,0,20,6,0,1,Casual Browsers
U00570,45,Web,14,10.5,26,3,0,37,6,0,1,Casual Browsers
U00571,63,Android,24,12.2,69,15,2,16,9,0,2,Steady Engagers
U00572,37,Android,30,14.1,90,22,3,9,14,0,2,Steady Engagers
U00573,31,iOS,26,11.3,76,26,3,14,7,0,2,Steady Engagers
U00574,20,Web,9,4.5,24,2,0,39,4,0,3,At-Risk/Dormant
U00575,18,Android,8,12.4,23,4,0,29,11,0,1,Casual Browsers
U00576,35,Android,13,6.4,36,5,1,25,4,0,1,Casual Browsers
U00577,62,Web,18,3.3,37,5,1,22,7,0,1,Casual Browsers
U00578,43,iOS,9,12.3,22,4,0,37,6,1,1,Casual Browsers
U00579,60,Web,5,5.2,7,0,0,36,4,1,3,At-Risk/Dormant
U00580,22,iOS,16,7.3,29,5,0,24,11,0,1,Casual Browsers
U00581,22,iOS,32,14.1,107,27,10,4,14,0,0,Power Users
U00582,58,Android,10,8.5,29,3,0,47,3,0,3,At-Risk/Dormant
U00583,23,Android,37,12.3,147,37,3,1,10,0,0,Power Users
U00584,20,iOS,21,9.9,55,14,3,21,3,0,1,Casual Browsers
U00585,37,iOS,10,6.5,21,1,0,39,6,1,3,At-Risk/Dormant
U00586,62,Web,14,5.9,34,3,0,30,6,0,1,Casual Browsers
U00587,51,iOS,31,9.1,90,22,3,10,12,0,2,Steady Engagers
U00588,22,Android,22,9.2,72,5,0,18,10,0,1,Casual Browsers
U00589,58,iOS,22,7.4,64,9,2,23,8,0,1,Casual Browsers
U00590,58,iOS,17,7.3,37,2,0,29,5,0,1,Casual Browsers
U00591,56,Android,19,8.2,53,13,1,22,7,0,1,Casual Browsers
U00592,61,iOS,7,4.1,16,0,0,40,1,1,3,At-Risk/Dormant
U00593,29,iOS,9,4.0,18,2,0,40,2,1,3,At-Risk/Dormant
U00594,65,Android,43,15.3,147,34,4,12,8,0,0,Power Users
U00595,33,iOS,13,7.3,28,6,1,27,7,1,1,Casual Browsers
U00596,56,iOS,23,11.8,63,22,0,12,12,0,2,Steady Engagers
U00597,45,Web,13,7.1,28,3,2,28,8,0,1,Casual Browsers
U00598,55,Android,8,0.5,18,2,0,43,3,1,3,At-Risk/Dormant
U00599,48,iOS,12,8.8,37,10,2,34,3,0,1,Casual Browsers
U00600,48,iOS,31,16.4,105,28,3,8,14,0,0,Power Users
U00601,47,iOS,12,4.3,19,0,0,44,5,1,3,At-Risk/Dormant
U00602,55,Android,40,15.5,135,43,6,8,17,0,0,Power Users
U00603,53,Web,21,6.8,49,7,3,19,9,0,1,Casual Browsers
U00604,24,Web,24,11.4,55,12,0,27,7,1,1,Casual Browsers
U00605,57,iOS,19,12.9,45,9,1,14,10,0,1,Casual Browsers
U00606,43,iOS,21,10.3,60,17,2,19,6,0,1,Casual Browsers
U00607,33,Android,23,17.1,96,27,5,6,14,0,0,Power Users
U00608,42,iOS,26,14.5,73,19,3,10,14,0,2,Steady Engagers
U00609,64,Android,5,3.3,20,3,0,40,5,0,3,At-Risk/Dormant
U00610,59,iOS,17,12.5,37,6,0,30,12,0,1,Casual Browsers
U00611,58,Android,20,13.1,47,8,1,30,4,0,1,Casual Browsers
U00612,40,iOS,17,11.4,41,7,0,31,6,0,1,Casual Browsers
U00613,55,Android,20,15.9,68,21,1,13,15,0,2,Steady Engagers
U00614,36,iOS,19,6.4,46,5,2,31,14,1,1,Casual Browsers
U00615,50,iOS,17,6.4,40,9,0,33,4,0,1,Casual Browsers
U00616,48,Android,35,16.4,114,27,5,6,10,0,0,Power Users
U00617,29,Android,8,5.2,19,3,0,50,4,1,3,At-Risk/Dormant
U00618,30,Web,15,7.9,34,5,1,25,13,0,1,Casual Browsers
U00619,20,iOS,4,3.4,19,4,1,41,5,0,3,At-Risk/Dormant
U00620,24,Android,26,11.3,88,28,2,16,7,0,2,Steady Engagers
U00621,38,Android,25,9.3,68,15,3,23,13,0,2,Steady Engagers
U00622,40,Android,14,5.4,22,3,0,37,9,0,3,At-Risk/Dormant
U00623,25,iOS,9,6.7,21,3,0,29,1,0,3,At-Risk/Dormant
U00624,38,iOS,12,10.0,27,4,0,28,4,0,1,Casual Browsers
U00625,47,Android,14,9.8,29,6,1,29,6,0,1,Casual Browsers
U00626,29,iOS,19,13.7,52,14,2,14,9,0,2,Steady Engagers
U00627,34,iOS,9,1.7,34,5,1,40,1,1,3,At-Risk/Dormant
U00628,35,iOS,20,11.7,54,7,0,18,7,0,1,Casual Browsers
U00629,42,Android,7,4.5,10,0,0,42,0,0,3,At-Risk/Dormant
U00630,35,Android,32,11.3,78,18,0,14,14,0,2,Steady Engagers
U00631,53,Android,20,11.6,50,6,1,22,6,0,1,Casual Browsers
U00632,33,Android,3,6.0,7,1,0,40,3,1,3,At-Risk/Dormant
U00633,38,Android,14,4.5,46,5,2,24,7,0,1,Casual Browsers
U00634,36,Android,14,9.7,25,6,1,27,7,0,1,Casual Browsers
U00635,26,Android,23,9.1,64,19,0,24,12,0,2,Steady Engagers
U00636,50,iOS,9,0.5,16,1,0,51,3,1,3,At-Risk/Dormant
U00637,29,Android,26,14.0,86,22,3,10,16,0,2,Steady Engagers
U00638,32,iOS,17,6.6,31,6,1,26,7,1,1,Casual Browsers
U00639,56,Android,9,5.7,17,1,0,40,0,1,3,At-Risk/Dormant
U00640,63,iOS,18,9.3,43,6,0,28,8,1,1,Casual Browsers
U00641,50,Android,16,8.6,37,8,2,27,3,0,1,Casual Browsers
U00642,61,iOS,14,4.6,36,6,1,36,5,0,3,At-Risk/Dormant
U00643,59,iOS,16,5.0,30,2,1,29,4,0,3,At-Risk/Dormant
U00644,41,Android,6,2.4,8,2,0,45,2,1,3,At-Risk/Dormant
U00645,54,iOS,24,12.2,67,15,0,16,8,0,2,Steady Engagers
U00646,33,Android,13,6.9,21,5,0,49,3,1,3,At-Risk/Dormant
U00647,40,iOS,16,9.9,46,6,0,31,11,0,1,Casual Browsers
U00648,43,Android,23,11.2,70,16,2,10,8,0,2,Steady Engagers
U00649,64,Android,15,5.9,44,6,0,29,7,1,1,Casual Browsers
U00650,58,Android,29,11.7,96,15,2,18,7,0,2,Steady Engagers
U00651,41,Web,10,8.2,24,2,0,35,3,0,3,At-Risk/Dormant
U00652,49,Android,19,11.1,70,19,4,25,8,0,2,Steady Engagers
U00653,27,iOS,17,12.9,44,7,0,17,10,0,1,Casual Browsers
U00654,56,Android,29,8.0,102,18,1,18,6,0,2,Steady Engagers
U00655,44,Android,19,12.4,72,21,3,10,7,0,2,Steady Engagers
U00656,43,Android,8,6.8,20,5,0,41,0,0,3,At-Risk/Dormant
U00657,54,Web,23,1.5,64,14,2,27,9,0,1,Casual Browsers
U00658,48,iOS,29,15.3,69,17,3,10,8,0,2,Steady Engagers
U00659,21,Android,6,4.5,12,1,0,40,2,0,3,At-Risk/Dormant
U00660,31,iOS,13,8.3,37,5,0,29,6,0,1,Casual Browsers
U00661,26,Android,17,1.8,41,5,0,34,4,0,3,At-Risk/Dormant
U00662,53,Android,34,19.0,128,33,7,25,16,0,0,Power Users
U00663,19,iOS,24,23.7,77,27,3,0,9,0,2,Steady Engagers
U00664,27,Android,17,4.4,41,5,0,48,7,0,3,At-Risk/Dormant
U00665,46,Android,22,10.9,63,12,3,13,13,0,2,Steady Engagers
U00666,51,iOS,13,6.9,32,4,0,34,8,0,1,Casual Browsers
U00667,42,Android,31,17.5,112,31,6,10,14,0,0,Power Users
U00668,59,Web,20,11.8,49,5,1,23,2,0,1,Casual Browsers
U00669,62,iOS,14,12.1,59,14,1,24,7,0,1,Casual Browsers
U00670,24,Web,16,6.0,41,7,0,29,3,0,1,Casual Browsers
U00671,63,iOS,10,9.9,21,1,1,32,7,0,1,Casual Browsers
U00672,47,Web,19,4.9,54,11,1,28,11,0,1,Casual Browsers
U00673,48,Android,27,16.3,100,18,1,12,10,0,2,Steady Engagers
U00674,22,iOS,22,12.6,56,8,1,20,8,0,1,Casual Browsers
U00675,47,iOS,25,12.0,85,17,1,11,9,0,2,Steady Engagers
U00676,52,Web,28,17.6,66,12,1,9,16,0,2,Steady Engagers
U00677,45,Android,32,18.2,125,45,6,6,17,0,0,Power Users
U00678,22,iOS,18,10.3,46,10,2,34,11,0,1,Casual Browsers
U00679,43,iOS,14,4.9,41,9,1,31,4,0,3,At-Risk/Dormant
U00680,62,Android,38,18.9,130,46,10,4,13,0,0,Power Users
U00681,52,Web,16,7.0,42,7,0,22,6,0,1,Casual Browsers
U00682,24,Android,17,11.0,52,8,1,26,8,0,1,Casual Browsers
U00683,64,Android,9,4.5,21,4,0,33,7,1,3,At-Risk/Dormant
U00684,64,iOS,6,9.6,11,0,0,47,0,1,3,At-Risk/Dormant
U00685,26,Android,20,12.2,54,15,1,14,7,0,1,Casual Browsers
U00686,56,Android,13,3.6,26,5,2,33,8,1,3,At-Risk/Dormant
U00687,37,Android,19,11.1,55,10,1,27,3,0,1,Casual Browsers
U00688,46,Android,14,7.1,47,4,0,34,4,0,3,At-Risk/Dormant
U00689,39,iOS,30,11.2,110,32,4,1,12,0,0,Power Users
U00690,55,Web,13,15.9,51,7,2,18,5,0,1,Casual Browsers
U00691,65,iOS,26,18.8,73,19,6,15,8,0,2,Steady Engagers
U00692,56,Android,25,15.1,89,21,4,8,10,0,2,Steady Engagers
U00693,62,iOS,17,11.3,47,11,2,20,3,0,1,Casual Browsers
U00694,63,Web,5,5.9,11,1,0,39,6,1,3,At-Risk/Dormant
U00695,22,iOS,14,7.9,42,11,2,49,6,0,3,At-Risk/Dormant
U00696,30,Android,26,12.6,86,21,2,8,9,0,2,Steady Engagers
U00697,52,Android,15,10.4,57,6,0,20,6,0,1,Casual Browsers
U00698,46,Web,9,5.4,16,2,0,34,1,1,3,At-Risk/Dormant
U00699,20,Web,31,14.2,99,27,5,9,10,0,0,Power Users
U00700,22,Android,26,10.3,89,17,2,11,10,0,2,Steady Engagers
U00701,42,Web,18,12.2,65,7,2,23,7,0,1,Casual Browsers
U00702,47,Android,21,11.4,62,13,1,23,7,0,1,Casual Browsers
U00703,26,Android,17,9.8,53,9,1,25,4,0,1,Casual Browsers
U00704,26,iOS,24,13.0,68,14,6,16,7,0,2,Steady Engagers
U00705,24,iOS,18,3.3,50,9,2,25,14,0,1,Casual Browsers
U00706,45,Android,11,8.6,28,7,1,34,8,1,1,Casual Browsers
U00707,18,Web,4,3.9,9,0,0,56,3,0,3,At-Risk/Dormant
U00708,45,Web,17,12.0,55,19,4,10,10,0,2,Steady Engagers
U00709,40,Android,19,5.7,38,3,0,29,3,0,1,Casual Browsers
U00710,40,iOS,18,10.3,49,11,3,16,3,0,1,Casual Browsers
U00711,50,iOS,11,5.9,18,2,0,37,5,1,3,At-Risk/Dormant
U00712,43,iOS,12,6.7,37,7,0,31,6,0,1,Casual Browsers
U00713,52,Web,13,3.1,24,3,1,47,7,1,3,At-Risk/Dormant
U00714,54,iOS,32,9.7,78,25,4,11,9,0,2,Steady Engagers
U00715,62,Android,19,12.4,58,9,3,20,10,0,2,Steady Engagers
U00716,56,Android,17,8.5,44,8,0,45,3,0,3,At-Risk/Dormant
U00717,42,Web,31,20.3,111,29,6,4,17,0,0,Power Users
U00718,41,Web,28,11.6,80,10,0,17,13,0,2,Steady Engagers
U00719,29,Android,19,3.6,52,6,0,28,4,0,1,Casual Browsers
U00720,46,Android,29,13.0,73,19,1,17,12,0,2,Steady Engagers
U00721,24,iOS,14,9.3,31,4,1,30,3,0,1,Casual Browsers
U00722,62,Android,17,5.2,54,7,1,32,4,0,1,Casual Browsers
U00723,58,Android,30,18.4,108,25,6,0,14,0,0,Power Users
U00724,23,Web,19,10.8,45,13,1,20,6,0,1,Casual Browsers
U00725,55,Web,5,2.2,8,0,0,50,3,1,3,At-Risk/Dormant
U00726,23,Web,21,10.3,46,10,4,32,7,1,1,Casual Browsers
U00727,52,iOS,8,7.2,13,0,0,28,6,0,3,At-Risk/Dormant
U00728,22,Android,19,11.7,64,20,1,17,18,0,2,Steady Engagers
U00729,41,Web,25,12.1,72,16,5,14,4,0,2,Steady Engagers
U00730,49,Android,12,9.1,36,6,1,29,3,0,1,Casual Browsers
